"","VDC_Jur","NAME_1","NAME_2","NAME_3","Frst_size","CF_area","CF","PropCommFrst","NM_2015","Ppl2022","Ppl2015","RoadDensity","Deprvtn","Slope2022","PrecipAnom","MedGapSize_M","MedGapDist_M","TotalGapSize_ha","NGaps","PreGapArea_Ha","PreGapN","MedLossSize_M","MedLossDist_M","TotaLossSize_Ha","NLosses"
"3235","Saptari_Pakari","East","Sagarmatha","Saptari",0,0,FALSE,NA,-9953.501953125,8577,7706,1.93809253509795,78.222412109375,89,1.295380409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3236","Saptari_Pansera","East","Sagarmatha","Saptari",866.68783191,750.27,TRUE,0.86567501282043,-12189.5220947266,6242,6043,0.947963419981727,65.8898048400879,157,1.374097893,127.373549926095,144.61513567372,26.948032385475,508,24.3995315786349,495,84.9182657785714,366.443451327025,0.246256645500287,21
"3237","Saptari_Paterwa","East","Sagarmatha","Saptari",7.501631557,0,FALSE,0,-4073.10107421875,4571,4674,2.41617636399442,75.8708572387695,98,1.310201083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3238","Saptari_Pato","East","Sagarmatha","Saptari",0,0,FALSE,NA,-5715.0556640625,7025,6482,3.50782346631736,74.8379287719727,77,1.315024098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3239","Saptari_Patthargada","East","Sagarmatha","Saptari",4.479751445,0,FALSE,0,-15570.0625,8563,7612,2.49720326003347,74.7044410705566,91,1.353329342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3240","Saptari_PipraEast","East","Sagarmatha","Saptari",3.861445,0,FALSE,0,-3236.20751953125,3433,5287,3.33516552322576,70.7279014587402,90,1.293063824,56.629353184253,32.1986704249809,0.0056629353184253,1,0.0056629353184253,1,NA,NA,NA,NA
"3241","Saptari_PipraWest","East","Sagarmatha","Saptari",500.17621604,497.9,TRUE,0.995449171777856,-3280.53845214844,5056,5334,1.7612096681826,77.2841949462891,147,1.629222996,NA,NA,NA,NA,NA,NA,84.8874217476696,244.640041136159,1.37514806880243,70
"3242","Saptari_Portaha","East","Sagarmatha","Saptari",10.657008803,0,FALSE,0,-10825.0278320312,6918,5250,3.84821365809637,69.2164535522461,86,1.272646901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3243","Saptari_Prasabani","East","Sagarmatha","Saptari",116.293230861,214.6,TRUE,1,-2665.21923828125,8548,7465,2.43683918748021,74.4403419494629,105,1.340672132,37.7703511100262,12.0955759402564,3.76398949370123,201,3.76398949370123,201,84.9736945591867,9.72243303311609,0.00849736945591867,1
"3244","Saptari_Rajbiraj","East","Sagarmatha","Saptari",3.592782466,0,FALSE,0,-16255.6474609375,37742,45353,6.96766715734886,43.780891418457,86,1.278207122,28.3363138120621,13.2867613028545,0.0906792406700551,13,0.0906792406700551,13,NA,NA,NA,NA
"3245","Saptari_Ramnagar","East","Sagarmatha","Saptari",2.753613005,0,FALSE,0,-5600.51513671875,2628,2616,1.32545991553567,80.7484817504883,82,1.401577856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3246","Saptari_Rampuramalhaniya","East","Sagarmatha","Saptari",0,0,FALSE,NA,-6615.4130859375,7279,8155,3.19003651536418,69.6725425720215,72,1.261542395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3247","Saptari_Rampurjamuwa","East","Sagarmatha","Saptari",0.099504311,0,FALSE,0,-10310.1748046875,4431,4874,2.28721041402158,76.908576965332,103,1.385911544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3248","Saptari_Rautahat","East","Sagarmatha","Saptari",7.187316418,0,FALSE,0,-9673.6162109375,2997,4341,2.34855582703787,78.0761337280273,85,1.389101136,103.873919095844,12.9631853409938,0.0339955682387576,5,0.0339955682387576,5,NA,NA,NA,NA
"3249","Saptari_Rayapur","East","Sagarmatha","Saptari",27.944041876,383.33,TRUE,1,-9855.0068359375,11622,12275,2.57510322670891,69.182559967041,108,1.324085352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3250","Saptari_Rupnagar","East","Sagarmatha","Saptari",827.13357728,1244.5,TRUE,1,-5554.60339355469,8642,6424,2.89752188178504,69.5465240478516,114,1.343958032,NA,NA,NA,NA,NA,NA,84.9226774461567,651.261904118413,0.127384654067829,13
"3251","Saptari_Sambhunath","East","Sagarmatha","Saptari",20.705325771,0,FALSE,0,-9855.0068359375,6097,7970,2.24914707637852,76.0472946166992,109,1.372702122,28.3232965935022,12.7363622504585,2.11675335550867,88,2.11675335550867,88,NA,NA,NA,NA
"3252","Saptari_Sankarpura","East","Sagarmatha","Saptari",2.306620963,0,FALSE,0,-6615.4130859375,4642,6447,2.38532275893327,70.6233062744141,73,1.277803183,9.45165762491524,7.26324235504835,0.103022515997663,9,0.103022515997663,9,NA,NA,NA,NA
"3253","Saptari_Sarswar","East","Sagarmatha","Saptari",2.504607319,0,FALSE,0,-19983.791015625,7077,6804,2.30352427558678,73.4111862182617,93,1.346988266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3254","Saptari_SimrahaSigiyoun","East","Sagarmatha","Saptari",5.4118812,0,FALSE,0,-11415.2221679688,5142,6265,1.91313913841838,79.8881378173828,80,1.322436686,NA,NA,NA,NA,NA,NA,85.0393381416798,0,0.00850393381416798,1
"3255","Saptari_SiswaBeihi","East","Sagarmatha","Saptari",9.44383553,0,FALSE,0,-8668.22021484375,5661,7554,1.8883711878705,76.1223297119141,101,1.356622864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3256","Saptari_Sitapur","East","Sagarmatha","Saptari",587.33698324,371.63,TRUE,0.632737271114669,-2665.21923828125,5451,4954,1.76801669693775,74.6569366455078,126,1.329573862,66.0729038277641,34.8084482386274,11.868152388919,392,11.868152388919,392,NA,NA,NA,NA
"3257","Saptari_Tarahi","East","Sagarmatha","Saptari",0,0,FALSE,NA,-11721.80859375,5239,5493,2.11466335719321,72.7163696289062,75,1.388843391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3258","Saptari_Terahota","East","Sagarmatha","Saptari",1144.51712791,659.76,TRUE,0.576452709978038,-17034.0159301758,8053,6285,1.45273584117843,72.7810478210449,132,1.348456441,NA,NA,NA,NA,NA,NA,84.9525113105774,0,0.00849525113105774,1
"3259","Saptari_Theliya","East","Sagarmatha","Saptari",1436.66091238,541.67,TRUE,0.377033992734346,-4359.73681640625,10003,8184,1.67966688529985,70.1269264221191,140,1.35232781,141.538880834356,346.818494054572,18.3345798570819,449,17.7107112555478,446,84.937312297523,78.2690833741506,0.0509632368527353,5
"3260","Saptari_Tikuliya","East","Sagarmatha","Saptari",7.798599606,60.42,TRUE,1,-4073.10107421875,3978,3871,1.75547825863989,75.6878623962402,100,1.315993066,37.747974762693,21.2804071212665,0.268958698624931,27,0.292551724568196,29,NA,NA,NA,NA
"3261","Saptari_Tilathi","East","Sagarmatha","Saptari",2.733342152,0,FALSE,0,-6615.4130859375,3846,4355,2.59993546019393,65.5712871551514,72,1.279222858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3262","Saptari_Trikola","East","Sagarmatha","Saptari",0,0,FALSE,NA,-10825.0278320312,5044,6249,2.48078665051011,68.4320259094238,89,1.27052501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3263","Sarlahi_Achalgadh","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-5635.9306640625,5511,4651,4.60241245592367,77.2006607055664,78,1.830422272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3264","Sarlahi_Arnaha","Central","Janakpur","Sarlahi",2.501553183,0,FALSE,0,-5635.9306640625,2557,4776,4.12010964327252,72.1683120727539,77,1.779191333,84.8404618371278,8.70952790233098,0.207388986748457,11,0.207388986748457,11,NA,NA,NA,NA
"3265","Sarlahi_Atrouli","Central","Janakpur","Sarlahi",2057.48622743,0,FALSE,0,-893.8818359375,10966,7579,3.15164417305457,76.8303756713867,278,1.773080979,NA,NA,NA,NA,NA,NA,84.5896749291569,203.614928742955,3.92484580960721,156
"3266","Sarlahi_Aurahi","Central","Janakpur","Sarlahi",17.559679738,0,FALSE,0,-14105.6674804688,7874,8613,5.30965240924713,69.7570648193359,92,1.84703157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3267","Sarlahi_Babarganj","Central","Janakpur","Sarlahi",34.172117163,0,FALSE,0,-3403.45703125,10659,14296,3.18464768025262,72.0742492675781,109,1.779682226,37.6483313106,13.8068287130295,2.44902593906615,73,2.44902593906615,73,84.7088208086789,0,0.00847088208086789,1
"3268","Sarlahi_Bagdaha","Central","Janakpur","Sarlahi",11.100179986,0,FALSE,0,-7915.11865234375,8573,8164,4.4702039094351,73.006420135498,83,1.865179022,18.8411409184337,8.70656490536019,0.538848641169257,43,0.538848641169257,43,NA,NA,NA,NA
"3269","Sarlahi_Bahadurpur","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-6535.982421875,2009,2425,5.22577395540735,73.4874801635742,77,1.829906089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3270","Sarlahi_Balara","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-5635.9306640625,9091,8583,4.12098422332636,64.4040336608887,77,1.772582464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3271","Sarlahi_Barahathawa","Central","Janakpur","Sarlahi",11.608124161,0,FALSE,0,-6929.2783203125,23626,6009,5.08962193530424,70.8556365966797,100,1.872680297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3272","Sarlahi_BaraUdhoran","Central","Janakpur","Sarlahi",6.831133999,0,FALSE,0,-6535.982421875,6282,22178,4.12417318805511,75.0270690917969,77,1.84187113,18.8508697710931,10.4063068596359,0.381729577946849,35,0.381729577946849,35,NA,NA,NA,NA
"3273","Sarlahi_Basantapur","Central","Janakpur","Sarlahi",14.748421168,0,FALSE,0,-10429.455078125,16219,14080,4.06736927302483,75.6135749816895,113,1.861773603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3274","Sarlahi_Batraul","Central","Janakpur","Sarlahi",3.06235604,0,FALSE,0,-14451.1010742188,6145,6178,3.67061847287595,76.0322952270508,82,1.828217237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3275","Sarlahi_Bela","Central","Janakpur","Sarlahi",28.672097011,0,FALSE,0,-3403.45703125,5023,5628,3.01155500068127,75.4471397399902,116,1.749039346,28.2351001147181,12.963920722961,2.34632718823627,68,2.34632718823627,68,NA,NA,NA,NA
"3276","Sarlahi_Belhi","Central","Janakpur","Sarlahi",30.424937911,0,FALSE,0,-27427.8413085938,8734,9459,4.40474930095148,73.5923156738281,88,1.877196027,28.2600288977847,12.0438598340942,2.89177830346264,114,2.89177830346264,114,NA,NA,NA,NA
"3277","Sarlahi_BelwaJabdi","Central","Janakpur","Sarlahi",4.577671115,0,FALSE,0,-14451.1010742188,7923,6742,4.58632983187884,76.1870269775391,80,1.843467485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3278","Sarlahi_Bhadsar","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-7796.96508789062,4151,4773,6.81245542989983,72.7045288085938,80,1.830480126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3279","Sarlahi_Bhagawatipur","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-6535.982421875,6771,5194,6.14167506997016,73.0249252319336,80,1.845568937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3280","Sarlahi_Bhaktipur","Central","Janakpur","Sarlahi",2948.84721813,0,FALSE,0,-10064.361328125,17103,17779,3.71063011860111,74.5370025634766,136,1.821864382,37.6463910145685,53.7710333092146,28.8168632711165,910,28.7067963115182,908,84.7017148137093,155.121888923027,0.389565718789026,25
"3281","Sarlahi_Bhawanipur","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-12514.1811523438,1487,4090,4.95252926407379,79.19580078125,88,1.889855316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3282","Sarlahi_Brahmapuri","Central","Janakpur","Sarlahi",111.360298979,0,FALSE,0,-14913.66015625,10939,10282,2.76800181194047,74.4921646118164,91,1.85021839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3283","Sarlahi_ChandraNagar","Central","Janakpur","Sarlahi",14.834861429,0,FALSE,0,-9850.9765625,10874,10871,3.49517447966282,77.0749893188477,100,1.823341911,18.8291794024408,12.4625378580269,0.722104411068559,49,0.722104411068559,49,NA,NA,NA,NA
"3284","Sarlahi_Chhataul","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-5652.03369140625,5588,7761,4.40141179453205,76.9368896484375,83,1.87816257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3285","Sarlahi_Chhatona","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-14951.6220703125,4670,3988,3.91352076157172,70.9918594360352,78,1.829737377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3286","Sarlahi_DhanakaulPachhiyati","Central","Janakpur","Sarlahi",41.135665909,0,FALSE,0,-20280.431640625,11560,4978,3.7048423223607,72.9317436218262,103,1.817765061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3287","Sarlahi_DhanakaulPurba","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-13567.15234375,7401,9501,4.87531084153565,72.7918090820312,86,1.898968189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3288","Sarlahi_Dhangada","Central","Janakpur","Sarlahi",2.420864697,0,FALSE,0,-12514.1811523438,9303,8653,4.6195240039481,77.7019882202148,90,1.894569552,18.831405303441,8.57897471664598,0.0941562192495912,12,0.0941562192495912,12,NA,NA,NA,NA
"3289","Sarlahi_Dhungrekhola","Central","Janakpur","Sarlahi",1359.3496089,1213.72,TRUE,0.892868171700255,-963.877807617188,10752,16209,4.43133237771768,74.0987167358398,147,1.9187262,NA,NA,NA,NA,NA,NA,84.5826913900673,245.29752667704,1.00652645161711,81
"3290","Sarlahi_Dhurkauli","Central","Janakpur","Sarlahi",127.922744266,124.75,TRUE,0.975197965895708,-2491.30224609375,8067,11495,3.98172918863568,69.9615631103516,132,1.765056593,NA,NA,NA,NA,NA,NA,84.6449103690684,39.1525641187693,0.00846449103690684,1
"3291","Sarlahi_Dumariya","Central","Janakpur","Sarlahi",25.754211255,0,FALSE,0,-12171.9130859375,5820,5598,5.0554073067559,70.0910835266113,78,1.837101812,47.1202693898231,22.665227215236,3.94585395473745,72,3.94585395473745,72,NA,NA,NA,NA
"3292","Sarlahi_Farahadawa","Central","Janakpur","Sarlahi",7.28784433,22.05,TRUE,1,-9042.98388671875,6848,7566,3.79302515976433,72.5461196899414,108,1.715233896,23.5290856193751,9.19375875864549,0.231527573218755,22,0.231527573218755,22,NA,NA,NA,NA
"3293","Sarlahi_Fulparasi","Central","Janakpur","Sarlahi",5.302990053,0,FALSE,0,-7915.11865234375,7213,4473,5.36309497187194,62.9839019775391,84,1.846749921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3294","Sarlahi_Gadahiyabairi","Central","Janakpur","Sarlahi",24.938070827,0,FALSE,0,-25739.0654296875,6862,8007,6.46822343248693,69.4156723022461,80,1.85170943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3295","Sarlahi_Gamhariya","Central","Janakpur","Sarlahi",0.003137564,0,FALSE,0,-8466.140625,11080,8844,3.96502991524397,74.7734985351562,89,1.845908786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3296","Sarlahi_Godeta","Central","Janakpur","Sarlahi",1.413417301,0,FALSE,0,-7915.11865234375,8543,7716,3.96458841303814,68.1017456054688,83,1.839873262,75.3665240099654,16.5551163555049,0.116818248414062,10,0.116818248414062,10,NA,NA,NA,NA
"3297","Sarlahi_Gourishankar","Central","Janakpur","Sarlahi",1807.4954081,0,FALSE,0,-2858.0615234375,16079,17303,3.97453409635806,79.2731628417969,143,1.866405735,NA,NA,NA,NA,NA,NA,84.6958990432322,282.466880302717,0.3810899574209,21
"3298","Sarlahi_Hajariya","Central","Janakpur","Sarlahi",1.502620632,0,FALSE,0,-13940.7145996094,18167,19632,3.85947243155111,73.9630165100098,96,1.861599002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3299","Sarlahi_Harakthawa","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-18324.3681640625,5667,7843,4.97194896942687,72.5548629760742,86,1.885261985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3300","Sarlahi_Haripur","Central","Janakpur","Sarlahi",7.047744069,80.73,TRUE,1,-4499.79833984375,12121,13567,4.39633577533157,75.8414344787598,121,1.65848708,18.8143306300044,10.8110511246736,0.149573535615206,29,0.149573535615206,29,NA,NA,NA,NA
"3301","Sarlahi_Haripurwa","Central","Janakpur","Sarlahi",22.374176765,0,FALSE,0,-7571.3935546875,13923,18986,4.31690299112123,72.158317565918,100,1.846067798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3302","Sarlahi_Hariyon","Central","Janakpur","Sarlahi",222.74882431,253.77,TRUE,1,-4349.06188964844,22436,24558,6.0863294694079,62.7685432434082,150,1.841972635,NA,NA,NA,NA,NA,NA,84.5949678905308,41.8585760875058,0.186109312393889,16
"3303","Sarlahi_Hathiyol","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-12967.3736572266,8259,11123,4.64472560618111,70.6170883178711,77,1.791468162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3304","Sarlahi_Hempur","Central","Janakpur","Sarlahi",26.829459807,0,FALSE,0,-5639.52685546875,9841,8934,3.55154095450977,74.9233627319336,99,1.812320895,28.2390035279095,19.0687682180158,2.13751761982348,51,2.13751761982348,51,84.7095958478749,22.4463813452842,0.016941919169575,2
"3305","Sarlahi_Ishworpur","Central","Janakpur","Sarlahi",160.830770904,0,FALSE,0,-7206.2998046875,25934,25278,4.27400426715233,66.043872833252,129,1.754708346,NA,NA,NA,NA,NA,NA,84.6604205034673,115.864387399795,0.0169320841006935,2
"3306","Sarlahi_Jabdi","Central","Janakpur","Sarlahi",23.530140237,33.82,TRUE,1,-2008.49609375,9720,11192,3.96279493374566,75.655143737793,131,1.636511562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3307","Sarlahi_Jamuniya","Central","Janakpur","Sarlahi",34.631590028,0,FALSE,0,-14105.6674804688,8753,9415,2.61756095650152,72.750244140625,95,1.854054077,28.2433944148943,11.5555688141793,2.88647327944133,116,2.88647327944133,116,NA,NA,NA,NA
"3308","Sarlahi_JanakiNagar","Central","Janakpur","Sarlahi",1607.787444854,63.65,TRUE,0.039588566388998,-15060.107421875,9563,9971,2.57902015225504,78.695556640625,118,1.797231045,18.8221318479627,21.0525909128138,5.33562680265363,374,5.2556585915925,373,127.008185863495,98.802280782723,0.025401637172699,2
"3309","Sarlahi_Jingadawa","Central","Janakpur","Sarlahi",2.266462224,0,FALSE,0,-14018.9130859375,5734,5560,2.61730485141506,75.0949478149414,95,1.842271951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3310","Sarlahi_Kabilasi","Central","Janakpur","Sarlahi",83.722986203,0,FALSE,0,-14105.6674804688,15966,14373,4.23517037607981,75.3456954956055,98,1.844950211,NA,NA,NA,NA,NA,NA,84.7087562121451,13.0552226588154,0.00847087562121451,1
"3311","Sarlahi_Kalinjor","Central","Janakpur","Sarlahi",3020.11989717,2298.75,TRUE,0.761145278422238,-1794.21786499023,6257,6567,1.8404683783137,75.416259765625,264,1.961619926,NA,NA,NA,NA,NA,NA,84.6136289350688,215.626049285285,0.668265073369443,44
"3312","Sarlahi_Karmaiya","Central","Janakpur","Sarlahi",558.311019142,830.08,TRUE,1,-4371.24755859375,15790,10953,4.7241065810982,75.254638671875,126,1.920388377,75.1802819576114,23.9792673161876,7.70408257560059,185,7.67963686329965,185,84.5899022556841,42.6098319365494,0.101516270966828,7
"3313","Sarlahi_Khirwa","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-11287.9643554688,15388,14204,4.64489378946349,79.6795234680176,80,1.856753468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3314","Sarlahi_Khoriya","Central","Janakpur","Sarlahi",8.999537287,0,FALSE,0,-8466.140625,5925,5662,5.15835066576365,72.5099906921387,89,1.79751685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3315","Sarlahi_Khutauna","Central","Janakpur","Sarlahi",9.467407783,0,FALSE,0,-7796.96508789062,4594,5880,3.83732823597371,73.3750839233398,82,1.829226738,18.846095982939,11.6299123417613,0.430620943635143,53,0.430620943635143,53,NA,NA,NA,NA
"3316","Sarlahi_Kisanpur","Central","Janakpur","Sarlahi",14.797015939,0,FALSE,0,-9042.98388671875,7523,6617,3.22192294869379,70.079273223877,104,1.802498531,18.8288089949638,11.6192027346973,1.31792989055011,65,1.31792989055011,65,NA,NA,NA,NA
"3317","Sarlahi_Kodena","Central","Janakpur","Sarlahi",11.927783553,0,FALSE,0,-16381.2592773438,11320,9069,5.01723275404386,75.9762725830078,84,1.804453789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3318","Sarlahi_Lalbandi","Central","Janakpur","Sarlahi",550.382825313,272.74,TRUE,0.495545986277632,-3802.8427734375,17729,17026,5.72477387146249,60.5892944335938,161,1.734893521,NA,NA,NA,NA,NA,NA,84.6449751537293,47.4731695706856,0.0169289950307459,2
"3319","Sarlahi_Laukath","Central","Janakpur","Sarlahi",6.349914346,0,FALSE,0,-4599.0625,9139,9198,3.68782526347671,79.682746887207,93,1.909291493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3320","Sarlahi_LaxmipurKodraha","Central","Janakpur","Sarlahi",0,18.6,TRUE,1,-13542.7822265625,10966,11654,3.73517153785522,76.2055740356445,114,1.7415256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3321","Sarlahi_LaxmipurSu.","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-7915.11865234375,9208,7983,4.90802601376786,63.4134902954102,86,1.830138198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3322","Sarlahi_Madhubangoth","Central","Janakpur","Sarlahi",1.334360112,0,FALSE,0,-6535.982421875,6262,7002,4.35606034619933,78.7207489013672,79,1.832828929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3323","Sarlahi_Madhubani","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-12171.9130859375,4270,5117,5.07988728560487,74.3941268920898,77,1.834343527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3324","Sarlahi_Mahinathpur","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-13567.15234375,2985,3268,5.35983749529797,72.4389228820801,84,1.874915124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3325","Sarlahi_Malangawa","Central","Janakpur","Sarlahi",6.659407852,0,FALSE,0,-14913.66015625,28720,30489,7.38360380894416,57.8241233825684,85,1.847664153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3326","Sarlahi_Manpur","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-22923.4306640625,10487,10685,3.62275042719969,79.1667594909668,89,1.881974699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3327","Sarlahi_Mirjapur","Central","Janakpur","Sarlahi",2.98001456,0,FALSE,0,-5635.9306640625,5719,5514,3.96681025094619,75.3129425048828,78,1.831460873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3328","Sarlahi_Mohanpur","Central","Janakpur","Sarlahi",44.509776104,0,FALSE,0,-23956.6440429688,9874,8268,2.7529661575752,79.2286987304688,99,1.856723329,37.6536882910877,13.375712765803,3.85458273573462,158,3.85458273573462,158,NA,NA,NA,NA
"3329","Sarlahi_Motipur","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-8466.140625,2795,4907,4.35450247166788,72.4415283203125,86,1.797198827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3330","Sarlahi_Murtiya","Central","Janakpur","Sarlahi",153.709867494,114.25,TRUE,0.743283446031594,-9420.58056640625,11957,11056,4.07746916118404,68.4982795715332,101,1.879423234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3331","Sarlahi_Musauli","Central","Janakpur","Sarlahi",2.013679399,0,FALSE,0,-8466.140625,6152,6237,4.94166216249495,70.4661026000977,85,1.807773639,9.41996735148132,7.57606107147937,0.015071896937117,7,0.015071896937117,7,NA,NA,NA,NA
"3332","Sarlahi_NarayanKhola","Central","Janakpur","Sarlahi",4318.1331868,2685.07,TRUE,0.621812687067626,-3210.47665405273,3533,5179,1.26829817147417,81.435619354248,369,1.809561224,216.063225781545,72.7643034722188,158.200696360842,1795,157.066381412287,1806,84.5621498264372,309.345263661059,0.490482212500274,43
"3333","Sarlahi_Narayanpur","Central","Janakpur","Sarlahi",35.901894225,0,FALSE,0,-14018.9130859375,3795,4193,2.73807130266549,76.4447174072266,90,1.833749051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3334","Sarlahi_Netraganj","Central","Janakpur","Sarlahi",324.006511561,87.57,TRUE,0.270272346003495,-5393.68017578125,13488,12786,6.08748315373529,67.3386001586914,141,1.710539407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3335","Sarlahi_Noukailawa","Central","Janakpur","Sarlahi",28.637297609,0,FALSE,0,-9850.9765625,16902,15728,2.62858733383235,78.6702728271484,95,1.822135984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3336","Sarlahi_Parsa","Central","Janakpur","Sarlahi",4.656454761,0,FALSE,0,-6447.51953125,7417,7204,3.00762097014022,77.2729721069336,93,1.802257069,37.676774289459,14.888553404475,0.354161579665169,35,0.354161579665169,35,NA,NA,NA,NA
"3337","Sarlahi_Parwanipur","Central","Janakpur","Sarlahi",6889.8864208,3183.58,TRUE,0.462065672140695,-428.046447753906,11073,10275,2.11543600705993,77.7118453979492,393,1.900801503,NA,NA,NA,NA,NA,NA,84.5836659744382,243.079975121528,1.63236277385578,125
"3338","Sarlahi_Pattharkot","Central","Janakpur","Sarlahi",2305.94833517,882.11,TRUE,0.382536757890965,-5124.77105712891,6440,8946,3.61749339418372,77.9014320373535,208,1.829638645,NA,NA,NA,NA,NA,NA,84.5941886492074,174.003852829028,0.938975003441051,53
"3339","Sarlahi_Pidari","Central","Janakpur","Sarlahi",12.333682185,0,FALSE,0,-8130.8291015625,6221,6429,3.53210712326785,76.0214805603027,111,1.799005119,9.41013357229531,7.45505890504375,0.500596945866011,41,0.500596945866011,41,NA,NA,NA,NA
"3340","Sarlahi_Pidariya","Central","Janakpur","Sarlahi",1.258256541,0,FALSE,0,-26619.8486328125,5593,5969,3.53919824208289,74.5268020629883,91,1.85911509,18.8326645791531,11.3269246163046,0.0508480293663219,5,0.0508480293663219,5,NA,NA,NA,NA
"3341","Sarlahi_Pipariya","Central","Janakpur","Sarlahi",40.202962162,0,FALSE,0,-5639.52685546875,6547,8402,3.30028748984878,77.004997253418,104,1.786817323,NA,NA,NA,NA,NA,NA,127.053186016157,54.0194136504023,0.0254106372032315,2
"3342","Sarlahi_Rajghat","Central","Janakpur","Sarlahi",141.633204521,435.54,TRUE,1,-4584.43627929688,11704,12241,3.61625333623038,73.8262519836426,108,1.820050122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3343","Sarlahi_Ramban","Central","Janakpur","Sarlahi",0,0,FALSE,NA,-7915.11865234375,5627,5949,6.61559001761599,67.2745132446289,83,1.874104475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
