FID,VDC_Jur,GID_4,GID_0,COUNTRY,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3,NAME_4,VARNAME_4,TYPE_4,ENGTYPE_4,CC_4,NAME_5,CF_area,CF,Frst_size,Frst,Gap_size,Gaps,Floss_size,Floss,Mean_dist,CF_F,Floss_CF,Floss_Frst
3381,Sindhuli_Dudhouli,NPL.1.2.6.15_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Dudhouli,NA,Village development committee,Village development committee,NA,Dudhouli,916.82,4,839.2363606,3,14.83353279,263,0.016446653,2,322.7609937,0,0,0.00002
3382,Sindhuli_HariharpurGadhi,NPL.1.2.6.16_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,HariharpurGadhi,NA,Village development committee,Village development committee,NA,HariharpurGadhi,1282,6,5586.235038,1,107.0812332,1549,1.039899209,89,315.7143703,0,0,0.00019
3383,Sindhuli_Harsahi,NPL.1.2.6.17_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Harsahi,NA,Village development committee,Village development committee,NA,Harsahi,939,5,1324.54674,11,20.33392262,557,23.15767788,689,103.8067134,0,0,0.01748
3384,Sindhuli_Hatpate,NPL.1.2.6.18_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Hatpate,NA,Village development committee,Village development committee,NA,Hatpate,2662.98,12,3871.375597,7,87.50970135,1496,20.40978708,1065,341.7742526,0,0,0.00527
3385,Sindhuli_Jalkanya,NPL.1.2.6.19_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Jalkanya,NA,Village development committee,Village development committee,NA,Jalkanya,587.5,4,749.4103847,1,23.04832405,423,0.14197905,13,147.8796639,0,0,0.00019
3386,Sindhuli_Jarayotar,NPL.1.2.6.20_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Jarayotar,NA,Village development committee,Village development committee,NA,Jarayotar,1491.14,13,3682.272685,6,112.3852981,2396,3.511981132,235,113.7853395,0,0,0.00095
3387,Sindhuli_JhangajholiRalmata,NPL.1.2.6.21_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,JhangajholiRalmata,NA,Village development committee,Village development committee,NA,JhangajholiRalmata,0,0,2305.11126,7,49.03032523,1192,4.467562186,241,117.4656617,0,0,0.00194
3388,Sindhuli_Jinakhu,NPL.1.2.6.22_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Jinakhu,NA,Village development committee,Village development committee,NA,Jinakhu,488.89,3,3181.408303,10,110.8459392,2168,2.279993202,145,156.7804764,0,0,0.00072
3389,Sindhuli_KakurThakur,NPL.1.2.6.23_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,KakurThakur,NA,Village development committee,Village development committee,NA,KakurThakur,2178.78,9,4967.789054,15,147.7199072,2565,0.320903045,19,299.4151049,0,0,0.00006
3390,Sindhuli_Kalpabrishykha,NPL.1.2.6.24_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Kalpabrishykha,NA,Village development committee,Village development committee,NA,Kalpabrishykha,5151.64,29,10318.44073,2,208.7631133,3206,1.664719925,119,295.7259851,0,0,0.00016
3391,Sindhuli_Kamalami,NPL.1.2.6.25_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Kamalami,NA,Village development committee,Village development committee,NA,Kamalami,11967.82,61,16764.56588,25,265.6806586,4973,17.51490745,1191,272.2807716,0,0,0.00104
3392,Sindhuli_Kapilakot,NPL.1.2.6.26_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Kapilakot,NA,Village development committee,Village development committee,NA,Kapilakot,2382.5,12,8279.258763,7,192.5765283,3329,1.603091111,102,266.2697405,0,0,0.00019
3393,Sindhuli_Khangsang,NPL.1.2.6.27_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Khangsang,NA,Village development committee,Village development committee,NA,Khangsang,107,1,920.0652377,12,19.90184318,593,0.049292985,3,113.4511993,0,0,0.00005
3394,Sindhuli_Kholagaun,NPL.1.2.6.28_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Kholagaun,NA,Village development committee,Village development committee,NA,Kholagaun,40.65,2,1854.779905,11,33.74422994,904,2.640240161,168,108.2099873,0,0,0.00142
3395,Sindhuli_KusesworDumja,NPL.1.2.6.29_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,KusesworDumja,NA,Village development committee,Village development committee,NA,KusesworDumja,681.62,3,2031.131695,9,43.98082199,1110,7.84979605,310,62.28568787,0,0,0.00386
3396,Sindhuli_Kyaneshwor,NPL.1.2.6.30_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Kyaneshwor,NA,Village development committee,Village development committee,NA,Kyaneshwor,5135.8,37,10930.99479,1,258.226957,3753,3.660469145,270,259.8487686,0,0,0.00033
3397,Sindhuli_Ladabhir,NPL.1.2.6.31_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Ladabhir(Mahendra),NA,Village development committee,Village development committee,NA,Ladabhir,1742.09,5,1740.35209,5,43.69129032,785,0.024701092,3,4.55080891,0,0,0.00001
3398,Sindhuli_Lampantar,NPL.1.2.6.32_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Lampantar,NA,Village development committee,Village development committee,NA,Lampantar,1198.5,10,2706.014581,6,84.86674985,1729,3.865627612,247,137.6730717,0,0,0.00143
3399,Sindhuli_Mahadevdada,NPL.1.2.6.33_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Mahadevdada,NA,Village development committee,Village development committee,NA,Mahadevdada,626.53,4,2616.707759,16,80.01086761,1605,0.574451603,38,140.3398929,0,0,0.00022
3400,Sindhuli_Mahadevsthan,NPL.1.2.6.34_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Mahadevsthan,NA,Village development committee,Village development committee,NA,Mahadevsthan,2339.74,14,4235.765711,3,84.40546869,1500,0.487063365,40,220.6854112,0,0,0.00011
3401,Sindhuli_Mahendrajhayadi,NPL.1.2.6.35_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Mahendrajhayadi,NA,Village development committee,Village development committee,NA,Mahendrajhayadi,3092.44,16,6221.128048,6,104.9395762,1841,2.915311108,179,217.6797304,0,0,0.00047
3402,Sindhuli_Majhuwa,NPL.1.2.6.36_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Majhuwa,NA,Village development committee,Village development committee,NA,Majhuwa,1843.41,17,2071.769883,4,44.72613918,898,15.2190993,304,185.8588308,0,0,0.00735
3403,Sindhuli_Netrakali,NPL.1.2.6.37_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Netrakali,NA,Village development committee,Village development committee,NA,Netrakali,472.6,3,2358.131868,4,78.28001886,1475,0.453667802,24,107.4909272,0,0,0.00019
3404,Sindhuli_Nipane,NPL.1.2.6.38_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Nipane,NA,Village development committee,Village development committee,NA,Nipane,1184.75,8,1271.803018,2,12.59922229,326,3.730094293,261,198.1644692,0,0,0.00293
3405,Sindhuli_Pipalmadi,NPL.1.2.6.39_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Pipalmadi,NA,Village development committee,Village development committee,NA,Pipalmadi,3936.12,21,4806.551599,16,73.39813667,1891,1.490156865,132,283.2410275,0,0,0.00031
3406,Sindhuli_PuranoJhangajholi,NPL.1.2.6.40_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,PuranoJhangajholi,NA,Village development committee,Village development committee,NA,PuranoJhangajholi,87.51,1,2262.285845,15,63.05770125,1326,36.88548056,465,79.94893058,0,0,0.0163
3407,Sindhuli_Ranibas,NPL.1.2.6.41_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Ranibas,NA,Village development committee,Village development committee,NA,Ranibas,2145.75,12,3903.244663,11,44.45474131,1052,7.738981502,437,169.7536135,0,0,0.00198
3408,Sindhuli_Ranichuri,NPL.1.2.6.42_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Ranichuri,NA,Village development committee,Village development committee,NA,Ranichuri,4082.04,21,6864.568351,5,178.8193155,2810,6.842269049,393,119.3493215,0,0,0.001
3409,Sindhuli_Ratanchura,NPL.1.2.6.43_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Ratanchura,NA,Village development committee,Village development committee,NA,Ratanchura,1243.56,9,2040.021061,1,59.31287617,1131,0.099070386,9,365.3399326,0,0,0.00005
3410,Sindhuli_Ratnawati,NPL.1.2.6.44_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Ratnawati,NA,Village development committee,Village development committee,NA,Ratnawati,848.22,6,1666.216935,17,44.65745036,1571,0.369733862,32,107.1122698,0,0,0.00022
3411,Sindhuli_Santeswori,NPL.1.2.6.45_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Santeswori(Rampur),NA,Village development committee,Village development committee,NA,Santeswori,418.75,2,2511.833921,5,63.92062969,1311,0.074278801,4,183.8910012,0,0,0.00003
3412,Sindhuli_Sirthouli,NPL.1.2.6.46_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Sirthouli,NA,Village development committee,Village development committee,NA,Sirthouli,1069.37,7,3251.366068,4,49.88727264,1078,12.72474179,631,224.8408704,0,0,0.00391
3413,Sindhuli_Sitalpati,NPL.1.2.6.47_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Sitalpati,NA,Village development committee,Village development committee,NA,Sitalpati,374.5,3,1183.334676,8,31.86553641,967,16.71534092,332,60.69699923,0,0,0.01413
3414,Sindhuli_Solpathana,NPL.1.2.6.48_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Solpathana,NA,Village development committee,Village development committee,NA,Solpathana,126.51,1,1687.117784,9,37.76045084,1048,0.106826246,5,110.2317724,0,0,0.00006
3415,Sindhuli_SunamPokhari,NPL.1.2.6.49_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,SunamPokhari,NA,Village development committee,Village development committee,NA,SunamPokhari,418.69,3,1800.675318,6,42.4566835,1004,7.929617339,301,137.7373504,0,0,0.0044
3416,Sindhuli_Tamajor,NPL.1.2.6.50_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Tamajor,NA,Village development committee,Village development committee,NA,Tamajor,89.81,3,3111.022111,4,58.20755989,1194,0.164985629,15,291.0631873,0,0,0.00005
3417,Sindhuli_Tandi,NPL.1.2.6.51_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Tandi,NA,Village development committee,Village development committee,NA,Tandi,2496.3,12,1685.516333,15,36.37340289,818,22.8438109,526,239.7295454,0,0,0.01355
3418,Sindhuli_Tinkanya,NPL.1.2.6.52_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Tinkanya,NA,Village development committee,Village development committee,NA,Tinkanya,432.07,2,3091.071846,3,94.70946157,1608,0.041275696,5,332.1867277,0,0,0.00001
3419,Sindhuli_Tosramkhola,NPL.1.2.6.53_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,Tosramkhola,NA,Village development committee,Village development committee,NA,Tosramkhola,81.1,1,1250.013506,3,44.57235126,879,2.244121245,53,73.32071319,0,0,0.0018
3420,Sindhuli_TribhuvanAmbote,NPL.1.2.6.54_1,NPL,Nepal,NPL.1_1,Central,NPL.1.2_1,Janakpur,NPL.1.2.6_1,Sindhuli,TribhuvanAmbote,NA,Village development committee,Village development committee,NA,TribhuvanAmbote,0,0,3709.121335,4,111.0440563,2094,3.110759472,240,239.1170101,0,0,0.00084
3421,Sindhupalchok_Atarpur,NPL.1.1.8.1_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Atarpur,NA,Village development committee,Village development committee,NA,Atarpur,242.2,10,2065.988602,1,44.08261595,571,0.826393784,59,96.04637584,0,0,0.0004
3422,Sindhupalchok_Badegau,NPL.1.1.8.2_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Badegau,NA,Village development committee,Village development committee,NA,Badegau,409.66,8,1418.802491,5,78.01808761,1234,15.49454555,884,77.68345639,0,0,0.01092
3423,Sindhupalchok_Bahrabise,NPL.1.1.8.3_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Bahrabise,NA,Village development committee,Village development committee,NA,Bahrabise,564.88,13,660.3392481,4,15.54362725,428,11.7902521,289,97.22302108,0,0,0.01785
3424,Sindhupalchok_Bansbari,NPL.1.1.8.4_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Bansbari,NA,Village development committee,Village development committee,NA,Bansbari,377.84,13,825.9848333,6,35.98718615,715,4.634899765,222,66.88218877,0,0,0.00561
3425,Sindhupalchok_Banskharka,NPL.1.1.8.5_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Banskharka,NA,Village development committee,Village development committee,NA,Banskharka,709.72,7,1042.090322,2,36.59341414,990,0.231651075,24,21.33142944,0,0,0.00022
3426,Sindhupalchok_Baramchi,NPL.1.1.8.6_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Baramchi,NA,Village development committee,Village development committee,NA,Baramchi,203.61,7,1024.570928,12,49.81266845,1960,4.333184717,175,188.9397424,0,0,0.00423
3427,Sindhupalchok_Baruwa,NPL.1.1.8.7_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Baruwa,NA,Village development committee,Village development committee,NA,Baruwa,291.61,3,6160.635143,9,125.8811951,7239,0.090909844,11,110.3234352,0,0,0.00001
3428,Sindhupalchok_Batase,NPL.1.1.8.8_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Batase,NA,Village development committee,Village development committee,NA,Batase,573.22,13,1424.814906,6,61.83245853,1361,7.219009477,274,120.4844553,0,0,0.00507
3429,Sindhupalchok_Bhimtar,NPL.1.1.8.9_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Bhimtar,NA,Village development committee,Village development committee,NA,Bhimtar,64.35,5,579.7821691,4,23.25199416,513,3.452508726,185,100.951503,0,0,0.00595
3430,Sindhupalchok_Bhotasipa,NPL.1.1.8.10_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Bhotasipa,NA,Village development committee,Village development committee,NA,Bhotasipa,770.74,10,1017.237649,3,27.25642189,607,9.6628543,387,139.2179037,0,0,0.0095
3431,Sindhupalchok_Bhotechaur,NPL.1.1.8.11_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Bhotechaur,NA,Village development committee,Village development committee,NA,Bhotechaur,7.04,3,1105.945908,3,60.63786303,850,5.690008043,291,88.32072043,0,0,0.00514
3432,Sindhupalchok_BhoteNamlang,NPL.1.1.8.12_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,BhoteNamlang,NA,Village development committee,Village development committee,NA,BhoteNamlang,109.72,5,1235.607621,7,20.05558009,839,0.132398961,11,0,0,0,0.00011
3433,Sindhupalchok_Choukati,NPL.1.1.8.13_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Choukati,NA,Village development committee,Village development committee,NA,Choukati,1419.07,6,2071.881699,2,28.40940227,865,2.0134321,60,83.3077625,0,0,0.00097
3434,Sindhupalchok_Choutara,NPL.1.1.8.14_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Choutara,NA,Village development committee,Village development committee,NA,Choutara,310.61,8,641.2106846,1,33.68968625,570,5.067059958,285,97.86405574,0,0,0.0079
3435,Sindhupalchok_Dhuyang,NPL.1.1.8.15_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Dhuyang,NA,Village development committee,Village development committee,NA,Dhuyang,1026.05,8,2077.959419,19,47.80689624,2845,2.911774828,52,28.57915521,0,0,0.0014
3436,Sindhupalchok_Dubachour,NPL.1.1.8.16_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Dubachour,NA,Village development committee,Village development committee,NA,Dubachour,413.41,18,1094.859121,12,76.21334184,1921,2.530815915,167,37.60149275,0,0,0.00231
3437,Sindhupalchok_Fatakshila,NPL.1.1.8.17_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Fatakshila,NA,Village development committee,Village development committee,NA,Fatakshila,387.18,6,623.3539995,4,40.52924666,761,6.095004782,262,92.7053325,0,0,0.00978
3438,Sindhupalchok_Fulpingdandagau,NPL.1.1.8.18_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Fulpingdandagau,NA,Village development committee,Village development committee,NA,Fulpingdandagau,703.27,5,1323.76814,4,68.08616618,1105,2.925848228,148,74.61823829,0,0,0.00221
3439,Sindhupalchok_Fulpingkatti,NPL.1.1.8.19_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Fulpingkatti,NA,Village development committee,Village development committee,NA,Fulpingkatti,0,0,5485.733228,12,121.1877602,9491,0.041352391,5,80.87265643,0,0,0.00001
3440,Sindhupalchok_Fulpingkot,NPL.1.1.8.20_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Fulpingkot,NA,Village development committee,Village development committee,NA,Fulpingkot,674.44,13,1740.880519,1,48.98315317,906,1.178431211,66,129.6012317,0,0,0.00068
3441,Sindhupalchok_Gati,NPL.1.1.8.21_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Gati,NA,Village development committee,Village development committee,NA,Gati,470.47,7,1050.580318,11,32.53647085,882,3.788115274,151,222.494688,0,0,0.00361
3442,Sindhupalchok_Ghorthali,NPL.1.1.8.22_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Ghorthali,NA,Village development committee,Village development committee,NA,Ghorthali,0,0,2343.786565,1,45.90976498,1250,0.082152075,8,82.14241128,0,0,0.00004
3443,Sindhupalchok_Ghuskun,NPL.1.1.8.23_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Ghuskun,NA,Village development committee,Village development committee,NA,Ghuskun,278.51,3,1363.352251,4,28.72909773,598,7.114595011,289,114.4618382,0,0,0.00522
3444,Sindhupalchok_Gloche,NPL.1.1.8.24_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Gloche,NA,Village development committee,Village development committee,NA,Gloche,258.06,2,7662.955203,58,177.9875033,11373,0.214948662,24,20.49301631,0,0,0.00003
3445,Sindhupalchok_Gumba,NPL.1.1.8.25_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Gumba,NA,Village development committee,Village development committee,NA,Gumba,0,0,5904.562654,52,167.039821,15161,0.051056557,6,1.393189107,0,0,0.00001
3446,Sindhupalchok_Gunsakot,NPL.1.1.8.26_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Gunsakot,NA,Village development committee,Village development committee,NA,Gunsakot,197.14,1,1848.338161,3,17.87447008,1170,0,0,0,0,0,0
3447,Sindhupalchok_Hagam,NPL.1.1.8.27_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Hagam,NA,Village development committee,Village development committee,NA,Hagam,357.74,7,2443.723477,11,42.73374167,2058,3.827777819,130,124.9577007,0,0,0.00157
3448,Sindhupalchok_Haibung,NPL.1.1.8.28_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Haibung,NA,Village development committee,Village development committee,NA,Haibung,108.6,10,1052.602105,3,30.62266501,489,1.832256262,86,51.9802653,0,0,0.00174
3449,Sindhupalchok_Helumbu,NPL.1.1.8.29_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Helumbu,NA,Village development committee,Village development committee,NA,Helumbu,0,0,7517.032006,18,163.6083828,8021,0.479442309,39,45.99869388,0,0,0.00006
3450,Sindhupalchok_Ichok,NPL.1.1.8.30_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Ichok,NA,Village development committee,Village development committee,NA,Ichok,260.83,8,2210.43657,19,85.20642653,2896,0.653426295,60,15.85467359,0,0,0.0003
3451,Sindhupalchok_Irkhu,NPL.1.1.8.31_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Irkhu,NA,Village development committee,Village development committee,NA,Irkhu,403.44,7,902.667665,3,41.65285528,689,1.933297357,144,51.55210209,0,0,0.00214
3452,Sindhupalchok_Jalbire,NPL.1.1.8.32_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Jalbire,NA,Village development committee,Village development committee,NA,Jalbire,89.11,6,492.7934723,2,23.88926522,468,9.32919589,408,159.5376263,0,0,0.01893
3453,Sindhupalchok_Jethal,NPL.1.1.8.33_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Jethal,NA,Village development committee,Village development committee,NA,Jethal,733.94,7,860.8620813,1,13.29913166,275,0.41444856,26,77.9713505,0,0,0.00048
3454,Sindhupalchok_Jyamire,NPL.1.1.8.34_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Jyamire,NA,Village development committee,Village development committee,NA,Jyamire,283.06,6,1370.469556,7,80.58820979,1620,10.77879493,532,86.9229381,0,0,0.00787
3455,Sindhupalchok_Kadambas,NPL.1.1.8.35_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Kadambas,NA,Village development committee,Village development committee,NA,Kadambas,437.82,4,659.1955481,7,25.48885829,713,1.084391334,49,48.87649085,0,0,0.00165
3456,Sindhupalchok_Kalika,NPL.1.1.8.36_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Kalika,NA,Village development committee,Village development committee,NA,Kalika,591.84,5,970.6732827,1,26.3293135,425,0.090465628,10,120.2565191,0,0,0.00009
3457,Sindhupalchok_Karthali,NPL.1.1.8.37_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Karthali,NA,Village development committee,Village development committee,NA,Karthali,495.41,8,1840.445646,3,51.58373359,1096,1.973690789,141,16.92023524,0,0,0.00107
3458,Sindhupalchok_Kiwool,NPL.1.1.8.38_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Kiwool,NA,Village development committee,Village development committee,NA,Kiwool,389.08,5,2270.60818,2,46.18739709,1092,0.297682568,15,33.60296242,0,0,0.00013
3459,Sindhupalchok_Kubhinde,NPL.1.1.8.39_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Kubhinde,NA,Village development committee,Village development committee,NA,Kubhinde,124.42,6,434.5417283,4,25.07698034,521,0.782903928,75,26.53051739,0,0,0.0018
3460,Sindhupalchok_Kunchok,NPL.1.1.8.40_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Kunchok,NA,Village development committee,Village development committee,NA,Kunchok,473.22,7,1058.264646,4,37.07023894,789,22.34617481,715,160.0691815,0,0,0.02112
3461,Sindhupalchok_Lagarche,NPL.1.1.8.41_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Lagarche,NA,Village development committee,Village development committee,NA,Lagarche,235.44,3,1232.31018,4,48.17042524,1302,0.074470508,8,17.1785332,0,0,0.00006
3462,Sindhupalchok_Lisankhu,NPL.1.1.8.42_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Lisankhu,NA,Village development committee,Village development committee,NA,Lisankhu,460.98,13,2757.136342,1,71.29869021,1166,0.411368203,25,83.9871012,0,0,0.00015
3463,Sindhupalchok_Listikot,NPL.1.1.8.43_1,NPL,Nepal,NPL.1_1,Central,NPL.1.1_1,Bagmati,NPL.1.1.8_1,Sindhupalchok,Listikot,NA,Village development committee,Village development committee,NA,Listikot,0,0,2540.486942,21,76.74325113,5613,0.049620855,3,121.5764783,0,0,0.00002
